"hh_refno","ave_precip","dist_water_bodies","Shannon_tree","richness_tree","Slope","Elevation","dist_forest","Male_Female_ratio","hhmembers","hh_dep_ratio","literacy_rate","leveledu","hh_labor_days","Info_network","market_network","ag_implements","water_inf","farm_structures","comm_inf","dist_cell_wifi_tower","transp_inf","dist_main_roads","dist_any_roads","time_field_travel","wage_entry_n","liv_sale_number","house_tenure_n","house_walls_n","house_roof_n","house_floor_n","house_san_n","house_electricity_n","house_water_n","house_fuel_cook_n","house_fuel_light_n","hh_microf_n","landsize","farm_type","fields","CIF","Maize_yield","lands_eplot","landscape_no","eplot_no","phosphorous","sulfur","pH","Clay","Ca","Mg","K","C_capacity","Al_exc","Al_sat","Mg_indicator","K_indicator","P_indicator","S_indicator","Ca_indicator","farmproc_ph_indicator","soil_fertility_indicator","C_deficit_indicator","N_PNB","P_PNB","K_PNB","N_added","P_added","K_added","N_PNBI","P_PNBI","K_PNBI","all_PNBI","Carbon_storage","Soil_fertility","Water_storage","Nutrient_supply","Maize_yield_class"
"TZA-L18-H28",704.9444444,12.17579556,1.45579929653522,4.562,0.494526982,571,18.3115406,1,8,0.375,0.875,1,5.22916666666667,4,0,7,5,1,4,0,2,0,0,2.33333333333333,0,2,4,3,4,2,2,3,1,1,5,2,8,2,4,2,1937.77001026694,"L18 _ 8","L18",8,9.8650115825,11.85847922525,6.09569811575,57.512406685,5.91616154566667,2.67225215936111,0.677051997461539,48.2995293260901,0.338126075916667,3.84822778863801,0.0259326393506667,0.121680535576068,0.0344486158730917,0.101020992461675,0.107075485026667,0.16560617625,0.555764444538168,0.217443454779019,-14.6823475155463,-6.62384824580419,-8.64726585444337,15.5253650188011,0,0,0.2775,0.2775,0.31018835016835,0.86518835016835,0.0727686948134474,0.4145479096349,0.481919956245263,0.615044390968032,"1"
"TZA-L18-H30",776.5277778,4.038873672,1.89401334434468,10.112,7.650837898,966,16.22112846,1.13690476190476,4,0.561355905998763,1,2,0.25,4,0,13,5,1,4,3.605551243,2,3.553167582,2.263846397,3,0,1.85714285714286,4,4,4,1,2,1,1,1,3,1,5,2,2,2,1323.77678571429,"L18 _ 10","L18",10,9.83661686141667,10.7794381389167,6.05468202775,52.4810851941667,4.58727620291667,1.92873785825,0.463393097666667,43.5091730179374,0.320564191583333,5.23220136856305,0.0120045640506667,0.07935560392,0.03759716814075,0.086129564836575,0.074660530936,0.16502451988425,0.454771951768242,0.160051926512735,76.6466758928571,-3.07116214285714,-4.20961017857143,91.3405982142857,0,0,0.0630317658730159,0.32841683531746,0.333,0.724448601190476,0.197776422242109,0.508629331558133,0.440573090610324,0.637378009760466,"0"
"TZA-L18-H32",893.6944444,13.30883121,1.42034950407838,10,8.611980438,802,16.21149254,1.33333333333333,7,0.428571428571429,0.714285714285714,1,27,2,0,7,5,1,4,2.263846397,2,2.23606801,2,20,0,0,4,5,1,1,2,1,1,3,3,1,6.07142857142857,1.35714285714286,2,2,224.640909090909,"L18 _ 1","L18",1,11.0777662328333,7.54292547425,6.20477943058333,33.5513209716667,4.508841583,1.73463752706944,0.421185193126068,35.3295718158497,0.272445304166667,5.64136027450558,0.013159187112,0.0704219020266667,0.0417657457709083,0.042911935469975,0.0750811186533333,0.167,0.410339889032883,0.133942295692504,5.02072431818182,-1.31976534090909,-3.02142022727273,15.5002227272727,0,0,0.333,0.333,0.333,0.999,0.319279320504869,0.5019478908981,0.353841035213704,0.483090947027231,"0"
"TZA-L19-H02",1248.305556,2.263846397,2.46833088710034,19.902,0.447485238,283,4.30116272,1.66666666666667,8,0.375,0.875,1,26,4,0,12,3,2,4,7.215435028,2,0.790569425,0.790569425,2,2,0,4,4,1,1,2,1,8,1,3,1,20,3,2,3,778.283464566929,"L19 _ 8","L19",8,5.651809667,14.954975,5.681151333,59.53268267,6.031759033,2.444046114,0.838210984,56.4635458628604,0.513624867,5.22632915777577,0.014209475648,0.167,0.0048671247689,0.1662480825,0.129016289056,0.167,0.6483409719729,0.21545133721686,-13.0751622047244,-3.19096220472441,-3.73576062992126,0,0,0,0.333,0.333,0.333,0.999,0.0718171124056199,0.4506182373247,0.383448553796587,0.928571428571429,"0"
"TZA-L19-H05",1309.888889,0.790569425,1.85072973542163,7.286,1.114553213,301,9.089829445,1.20833333333333,5,0.6,1,1,21.4,1,0.0714285714285714,10,3,1,4,13.33463573,2,0.25,0.25,10.5,0,5,3,3,4,1,2,1,8,1,3,1,1,1,3,3,282.405714285714,"L19 _ 2","L19",2,11.21849600075,8.01397625483333,6.30885717591667,29.2949709575,4.43310753091667,1.714865264375,0.325559630352564,29.2050706484412,0.219584510666667,5.15471736830611,0.0120565774871111,0.0418975119124786,0.04270863521595,0.0507784835057167,0.075375153512,0.167,0.389816361633256,0.067381137509799,34.1463809285714,24.3532567714286,-4.85208317857143,40.5958214285714,25.4175733071429,0,0.1665,0.1665,0.333,0.666,0.197776422242109,0.508629331558133,0.440573090610324,0.637378009760466,"0"
"TZA-L19-H09",1309.888889,2.474873781,2.66886552316377,20.236,0.562823653,334,7.754031181,1,6,0.333333333333333,1,0,30.3333333333333,2,0,20,3,1,4,14.54518795,2,4.670385361,1.030776381,37,0,3,4,4,1,1,2,1,8,1,3,1,10,3,4,4,1572.48636363636,"L19 _ 6","L19",6,17.304004,12.50018667,6.151369,49.25220167,8.270590333,3.255686048,0.904896641,89.0441007927639,0.370177933,2.89170990078523,0.040181953536,0.167,0.0829368268,0.125253117389,0.167,0.167,0.749371897725,1,-18.6071844867947,-4.61278116909264,-5.32714476590636,0,0,0,0.226297864923747,0.281857908496732,0.333,0.841155773420479,0.942168176324845,0.78791071764475,0.440147295832423,0.519703621699159,"1"
"TZA-L19-H10",1302.722222,0.25,0.973682859256547,3.37,0.057295762,272,13.64047241,1,6,0.6,0.666666666666667,1,7.58333333333333,4,0,6,3,2,4,15.98827648,2,3.041381359,2.23606801,6.5,2,0,4,3,3,2,2,1,8,1,3,1,6,2,3,4,1059.02142857143,"L19 _ 9","L19",9,5.25304,7.95607,5.945869333,61.00512667,5.426836667,2.117597067,0.428716226,47.160268496087,0.2974874,3.59691021442633,0.003763106144,0.07318919232,0.002195368,0.049366369,0.109658773344,0.167,0.405172808808,0,-17.79156,-4.34198785714286,-5.08330285714286,0,0,0,0.333,0.333,0.333,0.999,0.0753067507260746,0.5178825907425,0.558862413056092,0.857142857142857,"0"
"TZA-L19-H13",1309.888889,4.930770874,2.8906960500088,29,1.988116384,324,5.344389439,1.66666666666667,8,0.25,1,1,14.7083333333333,4,0,14,3,1,4,11.96348572,2,3.335416079,0,7.5,0,6,4,4,1,1,2,1,8,1,3,1,1,1,3,4,494.21,"L19 _ 7","L19",7,11.214521388,9.95468055491667,6.08986069441667,46.1396729166667,5.8588041525,2.55402505191667,0.639879543333333,48.1109567516852,0.339835930583333,4.12915356727259,0.0241647849173333,0.115584858133333,0.0423006419803417,0.0823167896861,0.106694207554667,0.167,0.538061282271775,0.137299854695996,-8.302728,-2.026261,-2.372208,0,0,0,0.333,0.333,0.333,0.999,0,0.1806823125311,0.294137689111482,0.635305788211161,"0"
"TZA-L19-H20",1309.888889,2.474873781,2.66886552316377,20.236,0.562823653,334,7.754031181,1.33333333333333,7,0.571428571428571,0.571428571428571,1,16.5714285714286,4,1,11,3,1,3,14.54518795,2,4.670385361,1.030776381,15,2,1,4,5,1,1,2,1,1,1,3,1,6,2,3,5,608.258461538461,"L19 _ 6","L19",6,33.962182,12.02400767,6.266323667,42.82410367,10.06429,3.860790986,0.996104051,98.5331497279404,0.379576267,2.48076719490271,0.059545311552,0.167,0.167,0.117300928089,0.167,0.167,0.844846239641,1,-26.342097002849,-7.47031503133903,-7.68320549287749,0,0,0,0.208358600823045,0.250424773662551,0.333,0.791783374485597,0.942168176324845,0.78791071764475,0.440147295832423,0.519703621699159,"0"
"TZA-L19-H23",1302.722222,0.559017003,1.04166544902173,2.938,0.057295762,272,12.72792244,3,8,0.625,1,1,28,1,0.142857142857143,16,3,1,4,14.75847244,2,3.473110914,1.25,8,4,0,4,3,4,1,2,1,8,1,3,2,12,3,5,5,520.221052631579,"L19 _ 3","L19",3,7.543883667,8.762830667,6.041821667,47.097484,6.4779645,3.183235059,0.72122829,56.2436878203706,0.381997367,3.54870194492324,0.037863521888,0.167,0.0175440205689,0.0628392721389,0.143294864,0.167,0.5955416785958,0.208122736533395,-18.6717218042796,-5.36556257058285,-5.45660125479338,0,0,0,0.297641492063492,0.305070226551227,0.333,0.935711718614719,0.604061368266698,0.6497374865584,0.449015669581702,0.790267534118578,"0"
"TZA-L19-H24",1309.888889,0.790569425,1.85072973542163,7.286,1.114553213,301,9.089829445,3,4,0.5,0.5,1,3.5,4,0,7,3,1,4,13.33463573,2,0.25,0.25,1,1,0,4,2,1,1,2,1,5,1,3,1,3.07142857142857,1.28571428571429,2,5,1976.84,"L19 _ 2","L19",2,9.87288552691667,11.8332613085833,6.09203556016667,57.3017542133333,5.98117485675,2.72283100677778,0.668274704711539,50.4629281922346,0.337167428666667,3.75692582661683,0.0262828285746667,0.118871801896068,0.0345013713006833,0.100599853253342,0.109155910981333,0.16560617625,0.555017942256093,0.235689757786602,-33.210912,-8.105044,-9.488832,0,0,0,0.186545422222222,0.264332355555556,0.333,0.783877777777778,0.197776422242109,0.508629331558133,0.440573090610324,0.637378009760466,"1"
"TZA-L19-H25",864.678571364286,7.71518073735714,1.18999401812746,5.38728571428571,4.28413051407143,731.5,21.9493647978571,1,8,0.75,0.625,1,11.875,1,0.0714285714285714,6,3,1,3,5.90168058864286,2,2.4570497935,1.52537369514286,10,2,0,4,4,1,1,2,1,3,1,3,2,2.85714285714286,1.21428571428571,2,6,1629.26373626374,"L19 _ 4","L19",4,10.96043998675,9.62748481,6.0542900325,50.5661994491667,5.02755029666667,1.926759916375,0.463716871235043,51.8534127796203,0.302540741166667,4.29108741441687,0.006870204516,0.0795088217018804,0.042924135783075,0.077795790352,0.0944653766053333,0.167,0.468564328958289,0.254468585580172,-27.3716307692308,-6.67998131868132,-7.82046593406593,0,0,0,0.251426324786325,0.296000415140415,0.333,0.88042673992674,0.89428335968343,0.6394597892042,0.585732101386476,0.736303511193504,"1"
"TZA-L19-H26",1309.888889,0.790569425,1.85072973542163,7.286,1.114553213,301,9.089829445,0.5,3,0.666666666666667,1,1,23,1,0.0714285714285714,2,3,1,1,13.33463573,1,0.25,0.25,0.5,1,2.42857142857143,4,1,1,1,2,1,5,1,3,1,3,1,2,6,514.802083333333,"L19 _ 2","L19",2,13.3656226935833,9.77133861075,6.08549166666667,44.714320445,5.85857311083333,2.50600367116667,0.635564164583333,53.2324183795203,0.338249758416667,4.12763175602563,0.0226281007333333,0.115584858133333,0.0544174691110833,0.0792549792185167,0.106694207554667,0.167,0.545579614750933,0.220633188029329,-8.648675,-2.11068854166667,-2.47105,0,0,0,0.333,0.333,0.333,0.999,0.197776422242109,0.508629331558133,0.440573090610324,0.637378009760466,"0"
"TZA-L19-H27",1248.305556,2.263846397,2.46833088710034,19.902,0.447485238,283,4.30116272,1,8,0.5,0.625,1,47,4,0,6,3,1,3,7.215435028,2,0.790569425,0.790569425,45,4,1.42857142857143,4,1,1,1,2,1,8,1,3,1,4,1,2,6,418.822033898305,"L19 _ 8","L19",8,10.6955206848333,10.1951748083333,6.31617268975,41.8450880975,6.86976324483333,2.97429482597222,0.606961929143162,41.4620832438066,0.273881592666667,2.66930369091527,0.0337325092524444,0.102474802632479,0.038823337269125,0.0863330437181584,0.131038793256,0.167,0.559402486128206,0.110977170199328,-7.03621016949153,-1.71717033898305,-2.01034576271186,0,0,0,0.333,0.333,0.333,0.999,0.0718171124056199,0.4506182373247,0.383448553796587,0.928571428571429,"0"
"TZA-L19-H29",1302.722222,0.559017003,1.04166544902173,2.938,0.057295762,272,12.72792244,0.333333333333333,4,0.5,0.5,1,19.5,1,0.0714285714285714,5,3,1,4,14.75847244,2,3.473110914,1.25,1,2,4,4,5,1,1,2,1,7,1,3,1,1,1,2,6,1308.20294117647,"L19 _ 3","L19",3,13.70575667,10.756808,6.072471,52.357485,7.944240167,3.498938476,0.79737125,82.1326991742166,0.384520467,3.04568969546717,0.047966031232,0.167,0.058828569689,0.0961386936,0.167,0.167,0.703933294521,1,-21.9778094117647,-5.36363205882353,-6.27937411764706,0,0,0,0.311357673202614,0.325252620915033,0.333,0.969610294117647,0.604061368266698,0.6497374865584,0.449015669581702,0.790267534118578,"0"
"TZA-L19-H31",1230.888889,0.901387811,0.0623832462503951,1.08,0.28359732,271,6.731455803,1.66071428571429,2,0.568962585034014,1,1,75,1,0.142857142857143,4,3,1,4,8.015609741,2,2.795084953,2.795084953,0,0,0,4,3,1,1,2,1,5,1,3,1,7,2,2,6,166.795875,"L19 _ 1","L19",1,21.16679045225,7.40168669641667,6.29869743058333,30.6023778333333,5.39622457766667,1.64693980940278,0.431490146959402,37.1470952930812,0.275496545833333,5.12979256896756,0.00985182820266667,0.0737194872533333,0.0635954312459083,0.0405532478801583,0.07887586932,0.167,0.433595863902067,0.162269910324307,-2.8021707,-0.6838630875,-0.8006202,0,0,0,0.333,0.333,0.333,0.999,0.132465281476692,0.549807796556,0.403869230661826,0.785714285714286,"0"
"TZA-L19-H32",1257.361111,1.030776381,0.546199978281237,1.79,0.114591405,268,11.67261791,2.5,7,0.714285714285714,0.571428571428571,1,5.71428571428571,1,0.142857142857143,3,3,1,2,12.91559124,2,4.5,0.707106769,0,2,0,4,3,1,1,2,1,8,1,3,1,7.21428571428571,1.5,2,6,411.841666666667,"L19 _ 13","L19",13,10.6955206848333,10.1951748083333,6.31617268975,41.8450880975,6.86976324483333,2.97429482597222,0.606961929143162,41.4620832438066,0.273881592666667,2.66930369091527,0.0337325092524444,0.102474802632479,0.038823337269125,0.0863330437181584,0.131038793256,0.167,0.559402486128206,0.110977170199328,-6.91894,-1.68855083333333,-1.97684,0,0,0,0.333,0.333,0.333,0.999,0.486663596313615,0.531653923003667,0.441649049595138,0.895622975691239,"0"
"TZA-L20-H01",623.5555556,7.163274288,0,0.252,0.246436954,1046,40.31903839,1.33333333333333,7,0.714285714285714,0.428571428571429,1,14.7142857142857,4,0,5,3,1,3,19.8447094,3,7.520804405,0.25,15,0,2.71428571428571,4,3,3,1,2,1,5,1,3,1,3,1,3,7,1186.104,"L20 _ 3","L20",3,6.622769667,5.893678,6.481849,29.92133033,4.689395667,2.113432209,0.360245789,18.269639641801,0.233913267,3.16227768347232,0.003629830688,0.05127865248,0.0113725567689,0.0149244226,0.086060661344,0.167,0.3342661238809,0,-18.3301153297297,-4.88386336216216,-5.29899976216216,0,0,0,0.333,0.333,0.333,0.999,0.0274060439441421,0.584982478789183,0.516835601979137,0.587807697248708,"0"
"TZA-L20-H05",639.8055556,1.274754882,0.196853799279024,1.256,0.12811704,1048,34.47190857,0.666666666666667,5,0.2,0.8,1,9.6,4,0,6,3,1,4,16.57181358,2,2.061552763,0.5,5,2,2.21428571428571,4,1,1,1,2,1,1,1,3,1,5.21428571428571,1.64285714285714,2,7,889.578,"L20 _ 10","L20",10,11.977097,8.614870667,6.108615333,43.91769267,7.986743667,3.37531798,0.866463174,68.8416584337148,0.2930742,2.34054931409706,0.04401017536,0.167,0.0472465499,0.0603683401389,0.167,0.167,0.6526250653989,0.628055048318298,-14.9449104,-3.6472698,-4.2699744,0,0,0,0.333,0.333,0.333,0.999,0.191902131288149,0.575729165389475,0.492662743832327,0.529058292398407,"0"
"TZA-L20-H07",608.8611111,11.75265884,0,0.512,0.12811704,1043,44.38820267,0.25,5,0.6,0.4,0,55.6,4,0,9,3,2,2,21.92316055,2,11.92686081,0.25,1.8,0,0,4,1,1,1,1,1,5,1,3,1,9,2,3,7,4447.89,"L20 _ 9","L20",9,6.554762,9.224758,6.704046333,37.69482033,7.917461167,3.483888779,0.634559062,36.7314008313358,0.260620433,2.11946333516691,0.047484440928,0.13905889984,0.0109169054,0.0705534586,0.167,0.167,0.602013704768,0,-50.705946,-13.288071375,-14.4278431875,0,0,0,0.129514777777778,0.149153969444444,0.325667377777778,0.604336125,0,0.611901390532683,0.481100137271183,0.557547961184105,"2"
"TZA-L20-H08",617.0833333,8.782084465,0,0.134,0.081028417,1037,39.50078964,1,10,0.7,0.4,0,16.7,4,0,21,5,2,4,23.81438637,2,9.617691994,0,30.5,0,2,4,1,1,1,2,1,5,1,3,1,13,3,4,7,370.6575,"L20 _ 7","L20",7,7.966681667,13.20227367,6.211481333,54.27821967,9.982793667,4.516370554,1.023000121,39.5604468022813,0.36254,2.28232135892782,0.080523857728,0.167,0.0203767671689,0.136977970289,0.167,0.167,0.7388785951859,0,3.66421414285714,2.28272068928571,18.4972389289286,19.0623857142857,6.64324142142857,22.9874897860714,0.333,0.321109587460317,0.228868700789683,0.88297828825,0.0946118949179661,0.66211805283322,0.562195858903228,0.465087539543152,"0"
"TZA-L20-H10",608.8611111,11.75265884,0,0.512,0.12811704,1043,44.38820267,2,9,0.555555555555556,0.444444444444444,0,12.3333333333333,4,1,6,3,3,3,21.92316055,1,11.92686081,0.25,5.66666666666667,0,0,4,4,1,1,1,1,5,1,3,1,3,1,4,7,1111.9725,"L20 _ 9","L20",9,10.55087567,15.11529967,6.882118333,54.83588267,10.688155,4.424033158,1.134666928,44.5578665760293,0.372115,2.23909783864088,0.077569061056,0.167,0.037690866989,0.167,0.167,0.167,0.783259928045,0,-19.0092665442177,-5.32881092006803,-5.48741198639456,0,0,0,0.301021555555556,0.307914296296296,0.333,0.941935851851852,0,0.611901390532683,0.481100137271183,0.557547961184105,"0"
"TZA-L20-H11",639.8055556,4.190763474,0.696329069908665,2.252,0.259415895,1043,35.46829605,3,4,0.25,0.75,2,1.91666666666667,4,1,7,3,2,2,19.58475113,2,5.153882027,0.353553385,11.3333333333333,1,0,4,3,3,2,2,4,5,1,4,1,3,1,4,7,1040.44210526316,"L20 _ 6","L20",6,10.69785967,17.998521,6.102950333,55.32201067,8.477967,3.584646155,1.008775015,49.8518727706924,0.513355433,3.77891146128538,0.05070867696,0.167,0.038675659789,0.167,0.167,0.167,0.757384336749,0,-45.3601379482038,-14.2588461787803,-16.313719336675,18.0425873015873,0,0,0.197378050088183,0.149323703703704,0.318603570723104,0.665305324514991,0,0.6756771021338,0.557219966630209,0.593714143051838,"0"
"TZA-L20-H12",608.8611111,11.75265884,0,0.512,0.12811704,1043,44.38820267,1.33333333333333,7,0.714285714285714,0.714285714285714,0,7.04761904761905,4,1,13,3,2,4,21.92316055,4,11.92686081,0.25,23.3333333333333,0,0,4,1,1,1,2,1,5,1,3,1,12,3,4,7,272.319795918367,"L20 _ 9","L20",9,9.882034,10.45792533,6.221983667,48.824434,8.470527667,3.740611037,0.642494604,41.9860896318348,0.2674754,2.0385121863743,0.055699553184,0.14159827328,0.0332096278,0.091147353011,0.167,0.167,0.655654807275,0,-43.0989152428294,-12.5576309835598,-12.6211722692741,0,0,0,0.111,0.148331740979689,0.327199382149363,0.586531123129052,0,0.611901390532683,0.481100137271183,0.557547961184105,"0"
"TZA-L20-H13",608.8611111,12.35161972,0,0.748,0.090592504,1043,45.13590622,1,10,0.5,0.7,0,92.6,4,1,21,3,2,4,22.66743279,4,12.56234455,0.25,4.15,1,0,4,3,3,1,2,4,5,1,4,1,11,3,3,7,5083.30285714286,"L20 _ 5","L20",5,6.655224333,9.559948667,6.37936,47.58333567,9.057102,3.77587446,0.80388255,48.3289432024907,0.271991333,1.95552706580733,0.05682798272,0.167,0.0115900030311,0.0761511427389,0.167,0.167,0.64556912849,0,-66.5130627692308,-17.4005367032967,-19.1796927032967,0,0,0,0.013185347008547,0.0671163145299145,0.308723034920635,0.389024696459096,0.18028013868528,0.673747734401333,0.563230819510994,0.501500453642229,"2"
"TZA-L20-H16",639.8055556,4.190763474,0.696329069908665,2.252,0.259415895,1043,35.46829605,0.7,17,0.470588235294118,0.647058823529412,1,26.9607843137255,2,0,38,5,2,4,19.58475113,4,5.153882027,0.353553385,7.33333333333333,0,0,4,3,3,1,2,1,5,1,3,1,22,3,4,7,1302.86032953105,"L20 _ 6","L20",6,10.61891267,8.493490667,6.927578,51.344977,9.542875167,4.403577163,0.831260775,36.7105365649305,0.2786535,1.85073535541744,0.076914469216,0.167,0.038146714889,0.0583412941389,0.167,0.167,0.6744024782439,0,-51.2013120467836,-22.962050804567,-22.3329031704929,31.0398561403509,0.483458764912281,1.67290374011696,0.198563456790123,0.211499447383892,0.222,0.632062904174015,0,0.6756771021338,0.557219966630209,0.593714143051838,"0"
"TZA-L20-H17",608.8611111,12.35161972,0,0.748,0.090592504,1043,45.13590622,1,14,0.428571428571429,0.642857142857143,0,39.8809523809524,4,0,18,3,2,4,22.66743279,2,12.56234455,0.25,1.16666666666667,1,3,4,3,4,1,2,1,5,1,3,1,16,3,4,7,166.795875,"L20 _ 5","L20",5,5.671624667,10.545566,6.576752667,55.35591433,8.939776167,4.249523628,0.799717124,34.2650627997801,0.293616,2.05575541754214,0.071984756096,0.167,0.0049998852689,0.0926109522,0.167,0.167,0.6705955935649,0,-13.1007506561224,-3.77114378864796,-3.82952234489796,0,0,0,0.314281496598639,0.312517505668934,0.333,0.959799002267574,0.18028013868528,0.673747734401333,0.563230819510994,0.501500453642229,"0"
"TZA-L20-H19",653.9722222,8.602325439,0.715205952864514,2.282,0.292149752,1049,40.13181305,2.33333333333333,10,0.5,0.8,0,24.7666666666667,4,0,15,3,3,3,17.75528145,2,8.485280991,0,4.33333333333333,0,0,4,3,3,1,2,1,5,1,3,1,11,3,4,7,1050.19625,"L20 _ 8","L20",8,12.689674,7.354628667,6.388494,28.50979433,6.468616833,2.754957979,0.476450487,45.6472637426626,0.227604467,2.29263653424603,0.024158655328,0.08846415584,0.0520208158,0.0393222987389,0.142995738656,0.167,0.5139616643629,0,-30.0035899591837,-8.18320986734694,-8.70213036734694,0,0,0,0.215464218518519,0.25358970202192,0.333,0.802053920540438,0.0758326606280142,0.56383626233176,0.606580561908868,0.573365240786043,"0"
"TZA-L20-H20",632.6111111,9.64689064,1.75479644713717,8.678,0.256232798,1051,40.25233078,1.33333333333333,7,0.714285714285714,0.285714285714286,1,29.2857142857143,4,0,14,3,2,4,17.58728218,4,8.975661278,1.118034005,6,1,4,4,3,3,2,2,1,5,1,3,1,3,1,3,7,1831.48411764706,"L20 _ 1","L20",1,9.303527333,9.108832667,6.571201,54.757069,9.078497,3.878604351,0.97096417,50.8206307977407,0.407119933,2.84000464665352,0.060115339232,0.167,0.0293336331311,0.0686175055389,0.167,0.167,0.659066477902,0.0273541871892551,-83.3967482245989,-23.6891767139037,-24.3301961550802,0,0,0,0.106839260130719,0.138787945751634,0.222781841414141,0.468409047296494,0.166488864114959,0.65104691456344,0.578984748345727,0.294301424673541,"1"
"TZA-L20-H23",653.9722222,8.602325439,0.715205952864514,2.282,0.292149752,1049,40.13181305,0.75,7,0.428571428571429,0.857142857142857,1,16.8571428571429,4,1,7,3,1,4,17.75528145,2,8.485280991,0,35,1,5,4,3,3,2,4,4,3,1,4,1,6,2,3,7,45.7601851851852,"L20 _ 8","L20",8,6.870920333,10.34600333,5.969758,55.00004567,9.287720833,4.461738408,0.928850714,42.6345162704385,0.312899,2.08721658766313,0.078775629056,0.167,0.0130351662311,0.089278255611,0.167,0.167,0.6820890508981,0,15.1323548856209,-5.34478962962963,-5.36080569444444,33.4318529411765,0,0,0.271869550653595,0.27203375,0.333,0.876903300653595,0.0758326606280142,0.56383626233176,0.606580561908868,0.573365240786043,"0"
"TZA-L20-H24",639.8055556,1.274754882,0.196853799279024,1.256,0.12811704,1048,34.47190857,0.666666666666667,5,0.6,0.8,1,52,4,0,2,3,1,1,16.57181358,1,2.061552763,0.5,30,0,10,4,1,1,1,2,1,1,1,3,1,2,1,2,8,1153.15666666667,"L20 _ 10","L20",10,5.986023,6.905619333,6.360607667,30.78396867,5.0184955,2.394141116,0.442502662,25.5726446517973,0.238167933,2.94277638041831,0.012612515712,0.07760085184,0.0071063541,0.0318238428611,0.096591856,0.167,0.3927354205131,0,-19.373032,-4.72794233333333,-5.535152,0,0,0,0.333,0.333,0.333,0.999,0.191902131288149,0.575729165389475,0.492662743832327,0.529058292398407,"0"
"TZA-L20-H26",608.8611111,12.35161972,0,0.748,0.090592504,1043,45.13590622,1.6,13,0.692307692307692,0.307692307692308,0,28.9230769230769,4,0,17,3,3,4,22.66743279,2,12.56234455,0.25,3.25,0,0,4,3,1,1,2,1,5,1,3,1,23,3,3,8,425.861808510638,"L20 _ 5","L20",5,7.747913333,6.249709333,6.422836333,32.31580267,6.256306,2.767161907,0.408041552,53.7081046465665,0.246387267,2.54587617512049,0.024549181024,0.06657329664,0.0189110193311,0.0208701458611,0.136201792,0.167,0.4341054348562,0.123603305858536,-20.5494510335946,-5.84763052323628,-5.99668215621501,0,0,0,0.25569764619883,0.278175248538012,0.333,0.866872894736842,0.18028013868528,0.673747734401333,0.563230819510994,0.501500453642229,"0"
"TZA-L20-H27",617.0833333,8.782084465,0,0.134,0.081028417,1037,39.50078964,4,5,0.2,1,0,13.6666666666667,4,1,14,3,2,4,23.81438637,2,9.617691994,0,11.3333333333333,0,0,4,3,3,2,2,1,5,1,3,1,7,2,4,8,394.116835443038,"L20 _ 7","L20",7,8.148966333,14.224111,6.318752,59.92833333,10.0670625,4.437047555,1.047888596,37.0756101939198,0.398610333,2.49902892986622,0.07798552176,0.167,0.0215980744311,0.1540426537,0.167,0.167,0.7546262498911,0,-31.0974726340366,-16.2419244508631,-16.3338850457998,24.6855398989899,0,0,0.200930783703704,0.111,0.30688928026936,0.618820063973064,0.0946118949179661,0.66211805283322,0.562195858903228,0.465087539543152,"0"
"TZA-L20-H28",639.8055556,1.274754882,0.196853799279024,1.256,0.12811704,1048,34.47190857,1.59523809523809,2,0.511440940012369,1,1,28.125,4,0,7,3,1,2,16.57181358,2,2.061552763,0.5,26.4,2,3.42857142857143,4,4,1,1,2,1,3,1,3,1,11,3,6,8,723.234146341463,"L20 _ 10","L20",10,9.652791667,7.125190333,6.365081667,30.95967567,7.153272667,2.497809885,0.540398271,54.1866098236899,0.218656567,2.10041960839097,0.01592991632,0.10892744672,0.0316737041689,0.0354906785611,0.167,0.167,0.52602174577,0.139553476834296,-16.2709538631579,2.42783956107314,-9.10769576165413,14.9563552631579,11.2810171727273,0,0.24975,0.19801729005848,0.333,0.78076729005848,0.191902131288149,0.575729165389475,0.492662743832327,0.529058292398407,"0"
"TZA-L20-H29",617.0833333,8.838834763,0,0.75,0.28359732,1036,39.20538712,0.6,16,0.5,0.625,0,45.59375,4,0,39,3,2,4,24.04422951,2,9.708244324,0.353553385,1.76666666666667,2,0,4,2,1,1,2,1,5,1,3,1,13,3,3,8,5132.18076923077,"L20 _ 2","L20",2,11.87281067,11.627567,6.763709333,52.17529,9.9073185,4.201559846,1.044977438,44.6482463335591,0.350538,2.26089458822791,0.070449915072,0.167,0.046547831489,0.1106803689,0.167,0.167,0.728678115461,0,-30.1373059615385,-22.3356783894231,-24.1319416586538,53.282015625,0,0,0.133633194444444,0,0.287422870459402,0.421056064903846,0,0.7561077860902,0.57447714147275,0.597254267822837,"2"
